Date,Open,High,Low,Close,Volume,Change
2021-02-04,1905,1914,1905,1915,1225252,
2021-02-05,1914,1924,1914,1919,84961,0.002088772845953102
2021-02-08,1919,1919,1914,1915,47331,-0.0020844189682126535
2021-02-09,1914,1919,1914,1915,84042,0.0
2021-02-10,1914,1928,1914,1919,86720,0.002088772845953102
2021-02-15,1919,1924,1914,1919,130730,0.0
2021-02-16,1914,1928,1914,1924,27766,0.002605523710265789
2021-02-17,1924,1928,1914,1924,32736,0.0
2021-02-18,1928,1928,1919,1924,60451,0.0
2021-02-19,1924,1924,1919,1924,11007,0.0
2021-02-22,1924,1928,1924,1924,14082,0.0
2021-02-23,1924,1928,1919,1924,12526,0.0
2021-02-24,1924,1928,1919,1919,48735,-0.0025987525987526405
2021-02-25,1924,1928,1914,1924,4855,0.002605523710265789
2021-02-26,1924,1924,1919,1919,20669,-0.0025987525987526405
2021-03-02,1919,1928,1919,1924,74597,0.002605523710265789
2021-03-03,1924,1924,1919,1924,7017,0.0
2021-03-04,1924,1928,1919,1929,8915,0.0025987525987525295
2021-03-05,1928,1928,1914,1929,11558,0.0
2021-03-08,1924,1928,1919,1924,6865,-0.0025920165889061764
2021-03-09,1919,1924,1914,1919,7382,-0.0025987525987526405
2021-03-10,1919,1924,1914,1924,2087,0.002605523710265789
2021-03-11,1924,1933,1924,1934,4505,0.005197505197505281
2021-03-12,1928,1933,1919,1924,3989,-0.005170630816959676
2021-03-15,1924,1924,1919,1924,2540,0.0
2021-03-16,1924,1924,1919,1924,5461,0.0
2021-03-17,1919,1928,1919,1929,9253,0.0025987525987525295
2021-03-18,1924,1928,1924,1929,136,0.0
2021-03-19,1928,1928,1924,1924,15035,-0.0025920165889061764
2021-03-22,1919,1938,1919,1938,8036,0.007276507276507305
2021-03-23,1919,1942,1919,1943,24234,0.0025799793601650745
2021-03-24,1947,1947,1924,1938,127,-0.00257334019557387
2021-03-25,1938,1938,1924,1924,430,-0.007223942208462342
2021-03-26,1928,1928,1924,1924,2364,0.0
2021-03-29,1924,1928,1924,1924,9015,0.0
2021-03-30,1938,1938,1924,1929,6484,0.0025987525987525295
2021-03-31,1938,1938,1909,1924,114468,-0.0025920165889061764
2021-04-01,1928,1942,1924,1943,29862,0.009875259875259834
2021-04-02,1938,1942,1938,1943,9307,0.0
2021-04-05,1942,1942,1933,1943,11756,0.0
2021-04-06,1942,1961,1942,1957,3674,0.0072053525476067914
2021-04-07,1957,1961,1952,1952,17856,-0.0025549310168625494
2021-04-08,1947,1961,1947,1962,7513,0.0051229508196721785
2021-04-09,1961,1975,1961,1962,17079,0.0
2021-04-12,1975,1975,1966,1967,64330,0.0025484199796126372
2021-04-13,1966,1980,1938,1962,46875,-0.002541942043721379
2021-04-14,1942,1980,1942,1981,12805,0.00968399592252811
2021-04-15,1980,1980,1947,1971,2708,-0.00504795557799087
2021-04-16,1971,1990,1966,1967,1192,-0.0020294266869609334
2021-04-19,1980,1980,1961,1981,1991,0.007117437722419906
2021-04-20,1961,1980,1961,1981,1115,0.0
2021-04-21,1980,1980,1961,1962,165,-0.009591115598182709
2021-04-22,1961,1961,1961,1962,1817,0.0
2021-04-23,1961,1975,1952,1971,2460,0.004587155963302836
2021-04-26,1971,1980,1957,1967,7133,-0.0020294266869609334
2021-04-27,1961,1975,1952,1976,7502,0.004575495678698527
2021-04-28,1971,1975,1971,1976,1919,0.0
2021-04-29,1961,2018,1961,2000,1439,0.012145748987854255
2021-04-30,2018,2018,1999,2004,4752,0.0020000000000000018
2021-05-03,2008,2008,2004,2004,3570,0.0
2021-05-04,1985,2008,1985,2009,5091,0.0024950099800398196
2021-05-06,2013,2013,1980,1990,1820,-0.009457441513190612
2021-05-07,1994,1999,1980,1981,7256,-0.004522613065326642
2021-05-10,1980,1990,1980,1990,5515,0.004543160020191728
2021-05-11,1985,1999,1980,2000,27172,0.005025125628140614
2021-05-12,1980,1994,1980,1995,7989,-0.0024999999999999467
2021-05-13,1994,1994,1980,1995,17233,0.0
2021-05-14,1999,1999,1985,1990,6319,-0.0025062656641604564
2021-05-17,1975,1999,1961,1995,80716,0.002512562814070307
2021-05-18,1980,2004,1957,1985,34043,-0.005012531328320802
2021-05-20,1957,1980,1957,1976,11825,-0.00453400503778334
2021-05-21,1957,1980,1957,1981,1080,0.0025303643724696734
2021-05-24,1990,1990,1966,1981,2440,0.0
2021-05-25,1980,1994,1966,1995,54122,0.007067137809187329
2021-05-26,1994,2188,1966,2004,302742,0.004511278195488799
2021-05-27,2075,2075,2023,2047,97501,0.02145708582834338
2021-05-28,2075,2188,2060,2127,530360,0.039081582804103565
2021-05-31,2169,2381,2136,2330,2130836,0.09543958627174431
2021-06-01,2805,3027,2093,2424,18385855,0.040343347639484994
2021-06-02,2273,2423,2046,2047,4437599,-0.15552805280528048
2021-06-03,2075,2315,2018,2146,4460247,0.04836345872007808
2021-06-04,2570,2631,2122,2122,8666129,-0.011183597390493905
2021-06-07,2145,2164,2004,2066,1329753,-0.02639019792648445
2021-06-08,2046,2056,1980,2000,806293,-0.03194578896418199
2021-06-09,1985,2126,1975,2099,1002064,0.0495000000000001
2021-06-10,2056,2056,1999,2018,639814,-0.03858980466888995
2021-06-11,2027,2037,1985,2028,280242,0.0049554013875123815
2021-06-14,2023,2056,1994,2028,287979,0.0
2021-06-15,2018,2023,1990,1995,217260,-0.016272189349112454
2021-06-16,1994,2013,1980,2000,177022,0.0025062656641603454
2021-06-17,2018,2089,1980,2042,561129,0.020999999999999908
2021-06-18,2037,2329,2013,2169,3643834,0.06219392752203712
2021-06-21,2150,2188,2032,2037,630825,-0.06085753803596128
2021-06-22,2037,2056,2008,2033,368965,-0.0019636720667648433
2021-06-23,2032,2032,1999,2009,248795,-0.011805213969503181
2021-06-24,2004,2018,1994,2004,143349,-0.002488800398208091
2021-06-25,2004,2046,2004,2014,147592,0.004990019960079861
2021-06-28,2023,2027,1990,2004,177078,-0.0049652432969214955
2021-06-29,1994,2008,1994,2000,87097,-0.001996007984031989
2021-06-30,2008,2008,1990,1995,129018,-0.0024999999999999467
2021-07-01,1994,2023,1990,2014,106654,0.00952380952380949
2021-07-02,2013,2018,1999,2014,87673,0.0
2021-07-05,2008,2089,1999,2061,384198,0.02333664349553133
2021-07-06,2060,2065,2027,2047,136437,-0.006792819019893259
2021-07-07,2046,2065,2023,2051,83485,0.0019540791402052893
2021-07-08,2051,2070,2032,2051,195374,0.0
2021-07-09,2065,2075,2037,2061,112811,0.004875670404680621
2021-07-12,2079,2079,2032,2051,95369,-0.004852013585638026
2021-07-13,2051,2065,2037,2051,42791,0.0
2021-07-14,2046,2065,2046,2066,94905,0.0073135056070210425
2021-07-15,2075,2075,2056,2075,94527,0.004356243949661165
2021-07-16,0,0,0,2075,0,0.0
2021-07-19,0,0,0,2075,0,0.0
2021-07-20,0,0,0,2075,0,0.0
2021-07-21,0,0,0,2075,0,0.0
2021-07-22,0,0,0,2075,0,0.0
2021-07-23,0,0,0,2075,0,0.0
2021-07-26,0,0,0,2075,0,0.0
2021-07-27,0,0,0,2075,0,0.0
2021-07-28,0,0,0,2075,0,0.0
2021-07-29,0,0,0,2075,0,0.0
2021-07-30,0,0,0,2075,0,0.0
2021-08-02,0,0,0,2075,0,0.0
2021-08-03,0,0,0,2075,0,0.0
2021-08-04,0,0,0,2075,0,0.0
2021-08-05,0,0,0,2075,0,0.0
2021-08-06,0,0,0,2075,0,0.0
2021-08-09,0,0,0,2075,0,0.0
2021-08-10,0,0,0,2075,0,0.0
2021-08-11,0,0,0,2075,0,0.0
2021-08-12,0,0,0,2075,0,0.0
2021-08-13,0,0,0,2075,0,0.0
2021-08-17,0,0,0,2075,0,0.0
2021-08-18,0,0,0,2075,0,0.0
2021-08-19,0,0,0,2075,0,0.0
2021-08-20,0,0,0,2075,0,0.0
2021-08-23,0,0,0,2075,0,0.0
2021-08-24,0,0,0,2075,0,0.0
2021-08-25,0,0,0,2075,0,0.0
2021-08-26,0,0,0,2075,0,0.0
2021-08-27,0,0,0,2075,0,0.0
2021-08-30,0,0,0,2075,0,0.0
2021-08-31,0,0,0,2075,0,0.0
2021-09-01,0,0,0,2075,0,0.0
2021-09-02,0,0,0,2075,0,0.0
2021-09-03,0,0,0,2075,0,0.0
2021-09-06,0,0,0,2075,0,0.0
2021-09-07,0,0,0,2075,0,0.0
2021-09-08,0,0,0,2075,0,0.0
2021-09-09,0,0,0,2075,0,0.0
2021-09-10,0,0,0,2075,0,0.0
