종목코드,날짜,Y3,그룹,기간수익률,표준편차,성과
000020,2024-09-30,0.005096175362571207,G1,-0.20144025249574699,0.014849921022576781,-15.440231627433691
000040,2024-09-30,0.10442086156977079,G5,-0.187606083286796,0.027168681529526374,-7.930162190409666
000050,2024-09-30,0.006188443255810988,G1,0.05258114037885091,0.023011330898780574,1.0749127351963033
000070,2024-09-30,0.008065615794028104,G2,-0.1670232578217741,0.014221003261139368,-13.702916874804014
000080,2024-09-30,0.03739300877393643,G4,-0.03513565959396849,0.014765793583959954,-4.265373681257521
000100,2024-09-30,0.016344364984538718,G3,-0.14649819131727457,0.031787340044516194,-5.484704250656137
000120,2024-09-30,0.014956794342891924,G2,-0.08625066916178152,0.019795500788271705,-5.763766126660263
000140,2024-09-30,0.03199581125537109,G4,-0.023967132418302502,0.011766016288517192,-4.403623018166645
000180,2024-09-30,0.009190251854343941,G2,-0.18830897673229183,0.018469261995707607,-11.70349657308794
000210,2024-09-30,0.0048754707992862915,G1,-0.3141507073085144,0.0223227373693956,-15.320552734689528
000220,2024-09-30,0.02505653362396189,G3,-0.00691204110110041,0.021605418008822506,-1.6087635438871193
000230,2024-09-30,0.1024982984093275,G5,0.0395934768571204,0.03762831398098965,0.3121986576682637
000250,2024-09-30,0.000799324689790101,G1,0.1579854530598694,0.0587158182456796,2.2164297323321356
000270,2024-09-30,0.04338560753515244,G4,0.021797862738855478,0.021566105275995954,-0.2804449354984743
000300,2024-09-30,0.04745192854863849,G4,,,
000390,2024-09-30,0.004308937992291532,G1,-0.10214898120804158,0.025076982672948937,-5.183835337981283
000430,2024-09-30,0.01759990518732481,G3,-0.05280039393870099,0.015310999135307075,-5.2672174407394765
000440,2024-09-30,0.006540568463478541,G1,-0.18905644971500501,0.05216676522576252,-4.157865961560971
000480,2024-09-30,0.010060834031905816,G2,-0.0015596801786881963,0.008027746512698426,-3.6630015501995876
000490,2024-09-30,0.04902004758527478,G4,0.09452483397625751,0.04198467198728813,1.5881716607077618
000500,2024-09-30,0.02342791724638819,G3,0.4498296414590992,0.05801071107809688,7.274237220589633
000520,2024-09-30,0.003871635437417739,G1,-0.13498980869680471,0.045495777641199275,-3.5791404143685237
000590,2024-09-30,0.01495237434699518,G2,0.0278497935253883,0.01205946313472135,0.0003172432644878064
000640,2024-09-30,0.025768682416841805,G3,-0.049686384827820736,0.023442885831276614,-3.30728704340297
000660,2024-09-30,0.08810473324357534,G5,0.021845599928926526,0.029364194588999176,-0.2043430067466208
000670,2024-09-30,0.004127307779392739,G1,0.1686517481486854,0.04576353887277995,3.076811450228576
000680,2024-09-30,0.022626978523728178,G3,-0.19546133943324584,0.028663285779652208,-7.79070860514202
000700,2024-09-30,0.009871026073293019,G2,0.049737484105833896,0.007488244189121286,2.9234511870889324
000760,2024-09-30,0.0027423862942861444,G1,-0.19476455490629496,0.021253914733890003,-10.473859777618816
000850,2024-09-30,0.0018052749003039015,G1,-0.09077020260602589,0.01633484860129435,-7.261540847006221
000880,2024-09-30,0.006029886168586891,G1,-0.056276086469787115,0.022656200517247944,-3.7129815366738694
000890,2024-09-30,0.0003353047090906406,G1,0.1643835306452013,0.05105633037724833,2.674253356917903
000910,2024-09-30,0.08926819044455866,G5,0.2426214105661314,0.040942442553233066,5.24578968499367
000950,2024-09-30,0.014724621745265407,G2,-0.04208318892211823,0.017482183696865158,-4.000024131801861
000970,2024-09-30,0.009710128172386215,G2,-0.038136386153801806,0.009826943331774226,-6.714433132263149
000990,2024-09-30,0.03627438188891032,G4,-0.1650995825276069,0.03167856624225831,-6.09072862685807
001020,2024-09-30,0.011209640996770775,G2,0.18058844466122126,0.026785276624906616,5.702478979711425
001060,2024-09-30,0.06533554503909068,G5,-0.12096350576266748,0.02374681562072256,-6.266502249452974
001070,2024-09-30,0.0030926312359898524,G1,-0.10587000001171877,0.016047473897190658,-8.332524396694183
001120,2024-09-30,0.03526706913824095,G4,-0.0951204829356728,0.01662585420163837,-7.396098220655075
001130,2024-09-30,0.0149805849858975,G2,-0.0943415010900204,0.010744441735492216,-11.372156119413152
001140,2024-09-30,0.13781227593723078,G5,,,
001210,2024-09-30,0.3502563616157158,G5,0.15593121557293937,0.035631624659699296,3.594706922692557
001260,2024-09-30,0.012265178892321022,G2,0.36122202927248004,0.07054272242855279,4.725874619712829
001340,2024-09-30,0.006981795898027544,G1,-0.16257991461284466,0.04258236308869073,-4.471942572988734
001390,2024-09-30,0.0003824025116407194,G1,-0.12258506980188874,0.024703589537535015,-6.089440456224265
001430,2024-09-30,0.005475772011243694,G1,0.004703069218858281,0.039413810822273534,-0.5871773888456041
001440,2024-09-30,0.017077701823565744,G3,-0.04325897344334119,0.03343853698009449,-2.1264369678495347
001460,2024-09-30,0.009391933720766901,G2,-0.09570668190241681,0.013678627461731206,-9.032532685754942
001470,2024-09-30,0.699249461731343,G5,0.847043638940931,0.10037357983425725,8.161487042224685
001530,2024-09-30,0.004016691280536459,G1,0.35130486720439347,0.019112427997521098,16.92400879178778
001540,2024-09-30,0.002249425607955237,G1,-0.0828684918921432,0.014503562234508131,-7.633604616847662
001560,2024-09-30,0.010873213236436531,G2,0.09809544454359483,0.020447234686103183,3.43564681875559
001570,2024-09-30,1.1952881817613532,G5,-0.7898787929993821,0.059953156379377946,-13.639394656168427
001620,2024-09-30,0.04871191776817753,G4,-0.1777045822111911,0.015337523278188419,-13.401808507468816
001680,2024-09-30,0.02686013570890273,G4,-0.09649230043212788,0.01833866452883422,-6.78011574826313
001740,2024-09-30,0.030658242278161288,G4,-0.13925300116087622,0.023946031251400615,-6.978148785846839
001790,2024-09-30,0.00590826836995641,G1,-0.09281199749130181,0.016764894384441804,-7.197060862203258
001800,2024-09-30,0.01821698055802666,G3,-0.0496224318957014,0.012411290100244662,-6.241768503671487
001810,2024-09-30,0.006377272711844879,G1,-0.024497151248292038,0.03444571916465375,-1.5195827017001013
001820,2024-09-30,0.009048280094585796,G2,-0.24459178015475433,0.02964228293275249,-9.190849048798013
001880,2024-09-30,0.013652885377323568,G2,,,
001890,2024-09-30,0.056181548485184626,G5,,,
001970,2024-09-30,0.06829744833835194,G5,,,
002030,2024-09-30,0.011859276964998756,G2,-0.009440823604458718,0.012144882186889161,-3.070164928124756
002070,2024-09-30,0.06708331905134046,G5,0.048442477995976896,0.04328153778671582,0.4758728850055556
002100,2024-09-30,0.005767208074116538,G1,-0.0242730388369778,0.010195288852241134,-5.112067675008192
002150,2024-09-30,0.015833444449720582,G3,-0.02547089045527652,0.01746298850529059,-3.053134816017265
002200,2024-09-30,0.005259895982831931,G1,0.08900887226450621,0.008995429026070497,6.799331565543876
002230,2024-09-30,0.002241546939057178,G1,0.00758133760910207,0.012974245561339528,-1.5619120230942491
002310,2024-09-30,0.007337941072954022,G2,-0.0842368713488662,0.015583284323888415,-7.192504273247723
002320,2024-09-30,0.005594968885956773,G1,-0.004715598377116603,0.014462078255358096,-2.251513616792127
002350,2024-09-30,0.003583797706850398,G1,-0.1663992369387161,0.018081342961012017,-10.742852734970723
002360,2024-09-30,0.02632980676251649,G3,0.03692242794586356,0.03825951163312789,0.2372340841922568
002380,2024-09-30,0.008277191863348193,G2,-0.22918350793445905,0.024027905240978517,-10.697123744188996
002390,2024-09-30,0.012528849579293639,G2,-0.10859920643286997,0.02807983577214286,-4.859187043756449
002410,2024-09-30,0.16825783688021587,G5,1.1072616866507463,0.11053842855116469,9.765072048307472
002460,2024-09-30,0.008343280270802547,G2,0.1449138374693921,0.02065337375224512,5.668220172248168
002600,2024-09-30,0.03930787654686526,G4,-0.02551883666532721,0.01087435320144619,-4.907400322454641
002620,2024-09-30,0.013172821894411268,G2,-0.11105417229093795,0.023780143503502996,-5.841013533514311
002680,2024-09-30,0.011046805561561027,G2,0.06431480958491173,0.05359729628598812,0.6804231625487845
002710,2024-09-30,0.017053553855171988,G3,-0.2706921056093143,0.04977937438024951,-5.997224293555965
