종목코드,날짜,Y2,그룹,기간수익률,표준편차,성과
000040,2017-12-31,0.6248307634155885,G5,0.21988535304873624,0.04521336476608161,4.367128329975927
000050,2017-12-31,0.11726871154604736,G4,0.024895641229755197,0.021889777158542238,0.11251162251088609
000070,2017-12-31,0.04124208672573019,G2,-0.17320988619147606,0.03899366016538549,-5.0172944075250765
000080,2017-12-31,0.04616608126986867,G2,-0.06152703839050334,0.017607877245276266,-4.768310461630089
000100,2017-12-31,0.06066660259922298,G3,0.02326547151734553,0.01798837196298327,0.04629016087799188
000120,2017-12-31,0.033141836158816926,G2,-0.0077494160332454015,0.018581680414619484,-1.6242988925126958
000140,2017-12-31,0.05320786928149603,G3,-0.03265336503621089,0.01102045093863716,-4.998538828236821
000150,2017-12-31,0.061682510520272925,G3,-0.04279662444916549,0.02343706441748364,-2.7831732751372806
000180,2017-12-31,0.0013266293169367253,G1,0.06306495711991833,0.019204360948335195,2.115778303895856
000210,2017-12-31,0.0442541645665187,G2,-0.0891557259737349,0.020545363653435986,-5.43132332633688
000220,2017-12-31,0.056771248586492136,G3,0.5009573583194951,0.055252950372181336,8.66061573564723
000230,2017-12-31,0.03143801647714065,G2,-0.007952408130786882,0.013325056617593584,-2.280305134007012
000250,2017-12-31,0.16455569736531794,G5,1.0446900452020331,0.06228077226098667,16.413689509709886
000270,2017-12-31,0.012369806454312338,G1,-0.0689128972492701,0.016930032571509865,-5.395481889871493
000300,2017-12-31,0.015036100977510802,G1,-0.0069820769252071715,0.024692939001541986,-1.191225710662315
000320,2017-12-31,0.022378328125071904,G1,-0.055642912265142314,0.013046409807571668,-5.984458583010006
000390,2017-12-31,0.017966243579628158,G1,-0.050848014583298205,0.016146525304498238,-4.538487388870526
000430,2017-12-31,0.03710741125785025,G2,0.23937102412469946,0.02949990554748056,7.353862095940887
000480,2017-12-31,0.004557406138857641,G1,-0.025930694112165704,0.005235023902026591,-9.238445115539784
000490,2017-12-31,0.028154883934016498,G2,-0.24498121132782189,0.0250412142864624,-10.678954908254397
000500,2017-12-31,0.009394861105228637,G1,0.03420837233560309,0.016702565255188904,0.7050165810128446
000520,2017-12-31,0.014200846284745154,G1,1.6064591532231232,0.09116727336895976,17.374945063095414
000590,2017-12-31,0.1408403047317159,G4,-0.04280976511439553,0.019181009660801683,-3.401413854296268
000640,2017-12-31,0.07732457806542375,G3,0.06567270551963371,0.020379249617599897,2.1217620592391704
000660,2017-12-31,0.45571517551608576,G5,0.07656321905319009,0.022867805574945808,2.367102168616041
000670,2017-12-31,0.04280036064745016,G2,-0.15129059738548242,0.014730248086276003,-11.793649587788295
000680,2017-12-31,0.006252294062245397,G1,0.08941507551391069,0.01059650637462294,6.321167209324523
000700,2017-12-31,0.13357910266966194,G4,0.14929975827613046,0.024660527792302104,5.144535934485825
000720,2017-12-31,0.05839401578365485,G3,0.2101374851940832,0.02864246918798507,6.553370000222453
000760,2017-12-31,0.011857898636032625,G1,0.16831760970883233,0.03872308123862066,3.767386740859028
000850,2017-12-31,0.05283175063581027,G3,-0.0478940544852039,0.019534333311650276,-3.600165935968076
000860,2017-12-31,0.05028359157078034,G3,-0.13328711697053147,0.011133013574255946,-13.98721943678081
000880,2017-12-31,0.042832162629495546,G2,-0.047168448427472316,0.019330578375546144,-3.60057696984205
000890,2017-12-31,0.02084636230802241,G1,0.11402916635023559,0.01647809001539007,5.558676969202214
000910,2017-12-31,0.002551138373242005,G1,0.058943592836303405,0.01617561787155463,2.2571506226827363
000950,2017-12-31,0.09945439939777458,G4,0.07279713895114606,0.01832045308380838,2.749077865896898
000970,2017-12-31,0.06532080352599226,G3,0.1247911126457128,0.014197995437097363,7.209350518103354
000990,2017-12-31,0.2106623754805891,G5,0.23736493882951568,0.03247959691126967,6.617451335108574
001020,2017-12-31,0.06142922198835746,G3,0.21475390601840033,0.03979672837238662,4.832586169736468
001040,2017-12-31,0.04929458557479722,G3,-0.12431853937144309,0.016231669307622893,-9.041049535661129
001060,2017-12-31,0.04318419430910614,G2,-0.045762931829704076,0.022882094815083864,-2.98030924467612
001070,2017-12-31,0.04761514552175252,G3,-0.17637433222820423,0.013684401484496183,-14.5280098175057
001080,2017-12-31,0.013488704147467553,G1,-0.012068152016512415,0.007710408440753351,-4.474592904755037
001120,2017-12-31,0.01654715959823752,G1,0.016605375380647595,0.019255239606510047,-0.30264030070174136
001130,2017-12-31,0.04461800455591093,G2,0.026619824018791812,0.009792769475978638,0.4275641475903838
001140,2017-12-31,0.050271964332733884,G3,0.1649435727111878,0.022139305622616318,6.437003411722209
001210,2017-12-31,0.003584285537777259,G1,0.05537524884444682,0.01734496384256492,1.8992522704693928
001230,2017-12-31,0.03989277325459207,G2,-0.06402781795771431,0.026674236746085794,-3.2413525330072472
