종목코드,날짜,기간수익률,표준편차,Y3,그룹,성과
000020,2020-12-31,-0.1994823502060983,0.02138224925598497,0.08379512764715773,G4,-9.852366901077001
000040,2020-12-31,0.17671707309311097,0.04214974756953412,-0.23043433794235932,G1,3.927275203389653
000050,2020-12-31,0.16502942170645143,0.02066461664813047,0.01755651626646081,G3,7.444900125269132
000070,2020-12-31,0.4586858445535607,0.03278989035865118,0.06645600887286174,G4,13.64757323140444
000080,2020-12-31,0.18774652936864963,0.01770258386115887,0.08063879234726663,G4,9.973861223835202
000100,2020-12-31,-0.15609770660003716,0.01712100107075004,0.1031149261288979,G4,-9.770522210875324
000120,2020-12-31,0.08856391181056196,0.01884350453237671,0.03530328704886811,G3,4.106481203826034
000140,2020-12-31,0.1428211545471211,0.017269068561321745,0.10155899749791163,G4,7.62274696203415
000150,2020-12-31,0.6696011211359231,0.03341725786791912,-0.09702290749432654,G2,19.702924432164853
000180,2020-12-31,0.24963978970179893,0.023958269174977027,0.009502311403489394,G3,9.952988395201185
000220,2020-12-31,0.4304679299044719,0.05666091094957172,0.0206141386891255,G3,7.399890122548317
000230,2020-12-31,0.0812440752968101,0.018933290103169288,-0.10232526686227102,G2,3.7003954558820267
000240,2020-12-31,0.39747247240965056,0.03314469825756181,0.04163913054127917,G3,11.654625870289047
000250,2020-12-31,-0.35783346894744783,0.029515023683693437,0.029084607248069185,G3,-12.502679568760431
000270,2020-12-31,0.4270295649651495,0.032739603441441785,0.049765867897921534,G4,12.701624534786673
000300,2020-12-31,0.9079622364569384,0.051651790062015555,-0.04742529260739394,G2,17.362008572134236
000320,2020-12-31,0.3298167531864066,0.024112519699569537,0.050344375161907075,G4,13.2144355928903
000390,2020-12-31,-0.05085632349364681,0.032635098519166204,0.022177405246947963,G3,-1.9010127421971146
000430,2020-12-31,0.13375836676375083,0.022066367593857616,-0.0046670740616455405,G2,5.554831424258717
000440,2020-12-31,0.9735304972740725,0.051887873362359234,0.31166733090852894,G5,18.546666499884672
000480,2020-12-31,0.12742882476724968,0.01084044797509936,0.054190341620146784,G4,10.72330316976941
000490,2020-12-31,0.599934252329661,0.03262087877212821,0.06397212101302932,G4,18.048282567989943
000500,2020-12-31,0.5342853582184504,0.044318253992507405,0.036065747274901146,G3,11.80330668425569
000520,2020-12-31,-0.06710872838251142,0.018190429800359037,0.021094226897769273,G3,-4.30402930969297
000590,2020-12-31,0.22932478866845546,0.024631547313420713,0.0400438128616346,G3,8.856178268405124
000640,2020-12-31,0.026489454202087155,0.02392041024732429,0.18269120570275768,G5,0.6398736229723713
000660,2020-12-31,0.11122884329839176,0.02505385271544018,0.09167784213237229,G4,3.9932153270219186
000670,2020-12-31,0.20855246973023317,0.019848486615933875,0.022992050841414292,G3,9.943783569758102
000680,2020-12-31,0.8300137446789281,0.047811885157871596,-0.050016527492964855,G2,17.12608334394387
000720,2020-12-31,0.475931280526031,0.02318566375434632,0.025973897087257704,G3,20.044622005042417
000760,2020-12-31,0.3335921727059916,0.02871591784171941,-0.02464909601610404,G2,11.227527528423257
000850,2020-12-31,0.20988606503847632,0.01219102533052306,0.01524757075429803,G3,16.299092571551945
000860,2020-12-31,0.3459691849742868,0.022538625977118525,0.043034415659577274,G3,14.853867785907573
000880,2020-12-31,0.156675934673691,0.0264095161514104,0.04001151335820798,G3,5.509094494780234
000890,2020-12-31,0.38002340614673213,0.04069656909331532,0.02182854113785822,G3,9.063171656236008
000910,2020-12-31,0.43592459448130483,0.047423467890334706,0.08770430348080145,G4,8.956350067636539
000950,2020-12-31,0.3217363442069025,0.022351206663849092,0.04206639847709686,G3,13.89423552129941
000970,2020-12-31,0.1984979858947685,0.016533231557459692,0.03599684546186533,G3,11.329580101121065
000990,2020-12-31,0.25838423096608715,0.030591924515143427,0.20894642224845922,G5,8.080590556163703
